epoch,train_dice,train_miou,val_dice,val_miou
1,0.7054194920587878,0.5328405239521162,0.7903779205893467,0.6360329171297638
2,0.7948528869136982,0.6564748346424953,0.8036223009990332,0.66310988639199
3,0.8034200901098603,0.6633569380355996,0.8146503769842551,0.6796639879488676
4,0.8139799268071852,0.6772956826743961,0.8104010600824361,0.6818627174769266
5,0.8217901048756824,0.6886007248843993,0.8313891674076316,0.6977077328058274
6,0.8358194938362147,0.7056542296020687,0.8334596026490066,0.7137020561173695
7,0.8283473716396866,0.7005806499294008,0.8362355552586822,0.7100466749806443
8,0.8305458508250523,0.6992222607403124,0.8358324129832162,0.7114994786800424
9,0.8329590851367797,0.7054181946212434,0.8346157030352578,0.7094374258121894
10,0.8345610566796727,0.7074798479463402,0.8310808767951625,0.7083058905956607
11,0.8300921792037741,0.7040870450479302,0.822118794625668,0.7021590423938879
12,0.8400529284050571,0.7150421611599382,0.8239560060487672,0.7022057959861701
13,0.838363639812918,0.7129727426937185,0.8289234794681476,0.7090064747817424
14,0.8424939012388388,0.7156155762424123,0.8277088026355881,0.7064205166521463
15,0.8499920707237683,0.725064358804571,0.8326959298351795,0.7087163625284354
16,0.8438855603638172,0.7225799064441141,0.8412463593916139,0.7175883706470504
17,0.8424371622354335,0.718808722971295,0.8415776387788921,0.7179799634256655
18,0.8329475219559176,0.7078755907366308,0.8254141654401576,0.7058407448765472
19,0.8422386281446607,0.7205006637131067,0.8343931420249562,0.7149724902183816
20,0.85162493361903,0.727477439221797,0.8387719845016718,0.7134888299817175
21,0.8454844883546333,0.7219716476558556,0.8347012195202629,0.715276351129134
22,0.8417409503876706,0.7151313589356743,0.8389498980445123,0.7208122896763283
23,0.8518883990951691,0.7320026620570239,0.8354037021306905,0.7155444068514383
24,0.851540244324428,0.7296018093393309,0.8335198576299795,0.7111308852909953
25,0.8436585010903846,0.7178039926482547,0.8395962802485808,0.7142305465796862
26,0.8523101890540034,0.7290691746329104,0.8294246920548891,0.7102153495375183
27,0.8481672528908496,0.7266780739737482,0.8307387240439125,0.7112164052013286
28,0.8529393811897916,0.7332218982936307,0.8319663815290638,0.7134303073485342
29,0.857886297900226,0.7390752786518122,0.8277958793105537,0.709358949472775
30,0.8348507714758704,0.7066805185915687,0.8322944108524012,0.7069280006347287
31,0.8491402571055584,0.7338650491093253,0.8327026965573786,0.7149776943484707
32,0.8476595972504594,0.7306961556612579,0.8321413524121166,0.7126180882554585
33,0.8419182800893239,0.720286105669774,0.8182514264984637,0.7026401643787215
34,0.8584919548490118,0.7379991384153946,0.8304449954499852,0.7107401643782927
35,0.8414407869014235,0.714564625033536,0.8139105233570387,0.6930348582875513
36,0.8450108583838153,0.7180087952633337,0.8259227790678908,0.7044430153661693
37,0.8447743731133524,0.7231040645462079,0.8345688297521939,0.7169872580691019
38,0.8486742422701535,0.7253150450562877,0.8368468129856217,0.7159201846807663
39,0.8407471610082053,0.7154051085422035,0.8368884060638901,0.7134097489219515
40,0.8421581969625714,0.7155000185818235,0.8325543101606507,0.7081781678299863
41,0.843830512628852,0.7284537999864895,0.8484465659045474,0.7321062708718091
42,0.8512295277854024,0.7311136023701124,0.83572191430938,0.7183511729969806
43,0.8463792837063641,0.7211371478272093,0.8305934837730885,0.7098024937808769
44,0.850333938023841,0.7283433809836949,0.8391916198249432,0.7162366254264936
45,0.8575819780732282,0.7399044052358675,0.838170024784047,0.7153151613566329
46,0.8540285016335089,0.7329979050835971,0.8458247705862005,0.7221191663309405
47,0.8484819462523625,0.7273056466144939,0.8313790020430345,0.7099139143290032
48,0.8449951880958237,0.7181356361450659,0.8285119845709794,0.7057717334846472
49,0.8399691584135525,0.7187491271773812,0.8393544453834942,0.7194207328794051
50,0.845740667854303,0.7243571144901608,0.8396506886951185,0.7204592862705228
1,0.8485206262887378,0.724094796798548,0.8427310488058152,0.7225679271059752
2,0.861750610418032,0.741731895517826,0.8328505644682115,0.7131378521563143
3,0.8486284320263089,0.7297875313336302,0.835922124005126,0.7146782465783543
4,0.845128916655572,0.7234446221770093,0.8303579923720359,0.715414568133381
5,0.8546796102002132,0.7378394993814137,0.842060223842667,0.721271764226938
6,0.8504310091424524,0.7301572389867224,0.8428357171504584,0.7210924175691639
7,0.8371590270314662,0.7186221298013961,0.8405073507303256,0.7231008358286456
8,0.8480841466692736,0.7320911734369939,0.836131821438931,0.7176502086682783
9,0.854710091907622,0.7360154630862332,0.8373410081399062,0.7195422302289007
10,0.8507690960615178,0.7300716430014837,0.8300531521227209,0.7125826565383147
11,0.8537955511624465,0.7336992089027743,0.8412962506052838,0.7244032233610911
12,0.8559016472085459,0.7407256951830876,0.8355717739120125,0.7154914287222561
13,0.8272113026444385,0.7029574072108844,0.8238651867490966,0.7094015074963795
14,0.8508495335564434,0.7348492091031938,0.8384096654137623,0.7203282194136142
15,0.8477939842437355,0.7247090389332904,0.8410070541875011,0.7215852534762067
16,0.8544763600963606,0.733649814526278,0.8414702981902189,0.7228580007933474
17,0.8598525056592022,0.7400367553145755,0.8377509097311892,0.7162494120611196
18,0.8592022668621846,0.7457650122817028,0.8334654035708076,0.7142367010848606
19,0.8549747460238132,0.7350748613557605,0.8365445196296888,0.7175822321543932
20,0.8499918107507602,0.725642558339869,0.8329678589872891,0.7179218094425974
21,0.8572287911797807,0.7416975498952947,0.8364615174049911,0.7141665077741481
22,0.850762325648256,0.7291006811761903,0.8278949222079134,0.709215497901363
23,0.8563135817325708,0.734029638635973,0.8434716870269511,0.717362536975314
24,0.8480461538082988,0.7264044894274957,0.8394898702926216,0.716990711740304
25,0.844518567206153,0.7246666661594161,0.8298920437384566,0.7106821590439574
26,0.84368299403805,0.7210570245598328,0.8267861010424626,0.710804309471466
27,0.85522011935256,0.7403246854198694,0.8403861793950206,0.7216237104477323
28,0.8474905115740816,0.7246274903118475,0.8428257074480999,0.7200859587218293
29,0.850628559927979,0.7277301384687231,0.8408399176069112,0.7163266357450302
30,0.8382671460038373,0.7161041357380502,0.8416961066794897,0.7199528243487319
31,0.8513751177989974,0.7395688270776584,0.8417504920467587,0.7211275154942187
32,0.8402345199406979,0.7141912984529892,0.8426388297044407,0.7180385748766643
33,0.8489083552896189,0.7281144769290946,0.8371270828439408,0.7168559219639141
34,0.8432501014824376,0.7237644379635191,0.8283571602302516,0.7111358536839789
35,0.8523435414550671,0.7337109729738216,0.8340948096222991,0.7087992778173589
36,0.8461450580881658,0.7239884190916983,0.8356599891028931,0.7165723042326333
37,0.8498209792555095,0.7321549691367213,0.842152443198698,0.7204571413526613
38,0.8548181181005301,0.7383884550737873,0.8381218192908506,0.716089934588747
39,0.8554107280064792,0.7409794036233218,0.8371205209160666,0.7169321385427183
40,0.850079961991427,0.7260309754621144,0.8315964501594298,0.7070343997389656
41,0.8525687647699928,0.7300882648633676,0.8235109552525841,0.7043992799255412
42,0.8490079885328718,0.723647981467024,0.8390262342565088,0.7127600216112028
43,0.8477595134785729,0.7309656386386331,0.83522659127902,0.7150903377701299
44,0.8507697158228744,0.7304758328629395,0.8355602606666122,0.7116110534428994
45,0.8496074822277578,0.726591491460938,0.8385157409093198,0.7148499357647524
46,0.8531968045001779,0.7355872583188381,0.839448116765006,0.7189029803269211
47,0.8541832815867395,0.7405735399686664,0.8366322723654017,0.7139046695719514
48,0.8596722288634513,0.7451247644918247,0.8395826686808041,0.714461284844728
49,0.8519138280198724,0.7325822115725902,0.836576692447157,0.7175658904145764
50,0.8444901291367667,0.7270070012936989,0.8380645253646811,0.7161621757248655
1,0.8480063231486106,0.7283496918400325,0.8315251576553571,0.7144339654774596
2,0.853975042155577,0.7346912073484753,0.8346967850733092,0.7149867697863275
3,0.8527463426955358,0.7361038871884298,0.8344694169808252,0.7147827735706032
4,0.8449844238507944,0.728071326214878,0.8293803341311864,0.7111701868775997
5,0.8529349000472165,0.7398124549742074,0.8383505116558865,0.7199653869077285
6,0.8443921224491395,0.7265725188866271,0.8369382852821023,0.7201224362857088
7,0.8568511407912657,0.7389887640743673,0.843421394532005,0.7200898106584663
8,0.8521570368641889,0.7297260743569365,0.8442135325691992,0.7202911991227251
9,0.8441733064196193,0.719886592069021,0.8358599634906314,0.7147884144452306
10,0.8569495524252307,0.7382429011579548,0.8392215992328623,0.7171682668650926
11,0.8563569856867406,0.7383625570882469,0.841417241545906,0.7152439026033486
12,0.8590796041858253,0.7383157529007136,0.8378955067590678,0.7185982923521073
13,0.856846772373811,0.7382174153583791,0.8410717964565307,0.7180072310575739
14,0.8554208014571253,0.7377247017331815,0.839239750860394,0.7204339232898453
15,0.8481074704924358,0.7274705283223061,0.84130003589667,0.7226885629570473
16,0.8468696671605327,0.7314537923472775,0.831359874303204,0.7094071926866121
17,0.8535750070787689,0.7385000143847418,0.836384649251541,0.7153661029870242
18,0.8496304728812879,0.7317980771645525,0.8282183963567045,0.7125911671093239
19,0.8440250511737485,0.7213515966207815,0.8361620986790884,0.7167823902471051
20,0.8436772621821195,0.7203602630289685,0.8403311860723344,0.723121962005112
