epoch,train_dice,train_miou,val_dice,val_miou
1,0.6857021993156933,0.5051243869884499,0.7792025606575516,0.6146274423491889
2,0.7864865623859136,0.6440599429893525,0.7995001932377241,0.6610140644937239
3,0.7966631227162384,0.6563473252193829,0.8121543505569484,0.6784292491253765
4,0.8186565070681393,0.6838850156931844,0.807048836258055,0.6790154446360128
5,0.8248971374705195,0.6939865013848194,0.8300220524523274,0.6997076738899445
6,0.83871769254776,0.7116861056150952,0.826559248429209,0.7061894322804441
7,0.8348682686007981,0.7104273559069005,0.8321038862173743,0.7076698306339413
8,0.8342916675124439,0.7061847002451362,0.8353756258251742,0.7132612563935234
9,0.8378069694938879,0.7128226623441648,0.8365130720659605,0.7144564667410203
10,0.8395282132831693,0.7152757816786746,0.8343086859101094,0.7137451263770862
11,0.832988992436031,0.7086555951704265,0.8275284083241113,0.7096435679733084
12,0.8447967205672978,0.7229753062105173,0.8290446369087275,0.7087146324564018
13,0.840518476081352,0.716716447174006,0.8328528840922302,0.7138774690859407
14,0.8499461660721741,0.7273798843216309,0.8343815903157777,0.7155573557027111
15,0.8543100844456434,0.7320791899458226,0.8377071895152468,0.7157943308281662
16,0.8465158071064076,0.7274556731811905,0.8439473362619552,0.7221582128054969
17,0.8457480608595982,0.7239672948700911,0.8434037161402413,0.7210677857861048
18,0.838933762598517,0.7183575126100952,0.8322596792823806,0.7144990431542038
19,0.8502228370297793,0.7324867457653249,0.8359254928388209,0.7186767561739096
20,0.8551564416690308,0.733865656126829,0.8432096986662275,0.7210416316146406
21,0.849397839875219,0.7276709149187742,0.8372461827802747,0.7199700834566609
22,0.8469799053759963,0.7245609701942262,0.8404117944834131,0.7234993788170014
23,0.858203797150865,0.7424414736037032,0.8393637512712099,0.7204945153445808
24,0.8549666710340542,0.735804042216982,0.8382777139991818,0.7199209549899109
25,0.8499449616505664,0.7289384141085948,0.8432806451198025,0.721089467994974
26,0.8590256985204029,0.7401864560015603,0.8373462348727014,0.7202904816780515
27,0.852050634795878,0.7328940091282938,0.8373413990344527,0.7200329058728488
28,0.8594206312723998,0.7441703006073708,0.8369867942379702,0.7203772005211075
29,0.8651403486780066,0.7510839669154024,0.8338052928456134,0.7177427950682791
30,0.8371406853288476,0.7106109509244887,0.8384617383396128,0.7163364334517301
31,0.8545067922506326,0.7431156256240312,0.8359154967213027,0.7194254187152492
32,0.8538236796198074,0.741261039276047,0.8384105364532072,0.7207290305982479
33,0.8454468190086459,0.7252975212430149,0.8277048786349436,0.7140227269252386
34,0.8641380719173848,0.7477127326598785,0.8372255593406143,0.7191680022094387
35,0.846565866354243,0.7238268611806283,0.8249735472644759,0.7066086622970097
36,0.8494126110077775,0.7255498584723705,0.8329762628039097,0.7144402984532103
37,0.8459486175570735,0.7260035939301428,0.836600378724425,0.7211565626330778
38,0.8542810936371981,0.7342341840102157,0.8394854416844876,0.7210660578030341
39,0.8506096258558915,0.7308032483384663,0.8428061756810091,0.7235449549259693
40,0.8454112502615052,0.7223877860424579,0.8372528997460268,0.7164365076684753
41,0.8475148214072532,0.7344513522944125,0.8495273033657884,0.7348409039387744
42,0.8586970728572796,0.7431503872922086,0.8421793161889813,0.7280422651616592
43,0.8515625106037249,0.730091081616409,0.8388268215528825,0.7212715095616281
44,0.857144097610878,0.738819138419188,0.8429427586448498,0.7227866423955039
45,0.8611940490504203,0.7473404106632429,0.8422115811381217,0.7224573737158996
46,0.8580256355016462,0.7405105418511705,0.8498453659118028,0.7303433854512869
47,0.8556799228782621,0.7387700616589177,0.8368685462811999,0.7189279924899153
48,0.8493168086594662,0.7265487805655321,0.8369200264375413,0.7183310798271061
49,0.8475647213690215,0.7303333726448362,0.8420438148575193,0.7252174554979026
50,0.8537696740274557,0.7375748064912961,0.8421523562924867,0.7257403365366042
1,0.854181157148582,0.7337553016332035,0.8467956869827608,0.7309225960922953
2,0.867506306668005,0.75217341615274,0.8410921285767264,0.7258604704697618
3,0.856621302896991,0.7424296888051852,0.8432839250380443,0.72621548062226
4,0.8516199602062937,0.7333962790210153,0.8363229064841968,0.7237765160719676
5,0.8580622114795904,0.7438739867380867,0.847675991636247,0.7303938938288603
6,0.8550903876297975,0.73777915031609,0.8504922061928678,0.7351321550581318
7,0.8410352377608632,0.7251306899999971,0.8436920407766836,0.7299639225248393
