epoch,train_dice,train_miou,val_dice,val_miou
1,0.5755652418003714,0.3765894989779049,0.6852610229766899,0.3165547888668543
2,0.5938834202587316,0.40791886560509366,0.7033257159633928,0.4574973757721704
3,0.6084900575868403,0.4183194918990603,0.684989998734017,0.38523183687391316
4,0.6167337198742882,0.4262927773281429,0.6670814510238862,0.42687553278863966
5,0.6686140279586179,0.4607853861322405,0.6691087433658304,0.40871161839658277
6,0.6204272088314645,0.4212661468437649,0.589080923921822,0.4228187900464123
7,0.602366814489121,0.4272642268740072,0.6232197818094749,0.4258689092003596
8,0.629715033085189,0.42857238044745066,0.6142581588455088,0.3734513862279071
9,0.6394817077258479,0.4452593040016626,0.6413856549186309,0.45337816650425145
10,0.6516783250144129,0.46113033642260914,0.6461209504508474,0.4233171243692765
11,0.6359416278333577,0.44634946159972105,0.6138345970012599,0.4007851623330702
12,0.6481135104893253,0.4668867019210575,0.6585193350301356,0.44104029275701223
13,0.6725897165044109,0.4887519882495966,0.6494605150403854,0.43418654107858345
14,0.649480383040515,0.4527677188132415,0.6172606690648622,0.4439527244469072
15,0.6537536798712625,0.4544131012393629,0.656572584313698,0.43192960326203395
16,0.6545531013509822,0.4573372833418431,0.6703044453803658,0.473454181714281
17,0.6806344673711695,0.49962620154914894,0.6413290161015789,0.436946074746133
18,0.6567857320646348,0.47081071205781755,0.5993977466693035,0.44899967056751605
19,0.6553253150921777,0.4728146785356282,0.6404270038167938,0.4242045125594617
20,0.6578054594036156,0.46094191686681796,0.6943291097976306,0.43357458337845023
21,0.6547646492124236,0.4647893765878286,0.654690651628041,0.4338221394379557
22,0.673803044090992,0.48214158903249643,0.6102266992794487,0.45352594359677667
23,0.6635226018922715,0.47541985922310936,0.6066530297849453,0.3966107992915662
24,0.6589140061961108,0.4654013471582757,0.6496228006480016,0.4266235542414511
25,0.6662077578404441,0.4709276756034958,0.6558028158419317,0.4644187859799158
26,0.6738130005752467,0.4870130047976534,0.6584535525669444,0.4561875265020269
27,0.6811662354737467,0.48825545888764754,0.6508966586045122,0.441090287820018
28,0.6730535583846533,0.47764424063718547,0.6589483749839655,0.4346238148733984
29,0.6805366145578117,0.4885572029647851,0.5615349402257162,0.42897026619191386
30,0.6623406464985947,0.4685618112795916,0.6662983510709272,0.4139539788415165
31,0.6537771150029777,0.4772871814066848,0.6722025879205481,0.41897185367390455
32,0.6581130879663896,0.4839069618369728,0.6524599535844973,0.4126640058214287
33,0.6554795483951809,0.4726058227551211,0.6299457588117583,0.4505618795173824
34,0.7017534711241964,0.5019765631182704,0.6522959421725492,0.439274049546524
35,0.6805335084836657,0.4919141732764595,0.6501822147373071,0.4173576899370301
36,0.6700443973193769,0.4772608094157763,0.6737908898201649,0.4389411348415528
37,0.6808558290693775,0.4913512854117257,0.6637706957648787,0.4463078719488279
38,0.6783793367843687,0.492765798432115,0.6320216477822419,0.4225344576737359
39,0.6751428784929363,0.4869968881000282,0.6456323721460494,0.4198705711649632
40,0.670253478030579,0.48096723702066113,0.638185994209524,0.43472609988008093
41,0.6720421913986413,0.49712356779037914,0.6895421088495038,0.453575928547736
42,0.6466207990033693,0.46774796897848947,0.637087828038553,0.4098795113443082
43,0.6690755579660468,0.476509067493992,0.6428529008625502,0.42493624546818104
44,0.7019200971432547,0.5109879295098634,0.6732983334895827,0.42921974506883964
45,0.6867786392978912,0.49410921188937,0.6943271311212605,0.42766773963001337
46,0.6743894016945607,0.47695197662627814,0.6963396342953945,0.3958040638273057
47,0.6827723417633955,0.4892993682340994,0.644373686571472,0.4144953216202303
48,0.6630051179276898,0.48187437162656355,0.6511683660670261,0.45285884029939205
49,0.6849799857987825,0.510054005459175,0.6636661612583412,0.429114520650895
50,0.6842249839535873,0.5001157934337659,0.622526628173626,0.4500721132025961
1,0.662474086082694,0.46008031679568867,0.6406137857252026,0.4361034228132875
2,0.6747660394756273,0.4807247858420126,0.6507803379490539,0.44227509207617977
3,0.7102009406225729,0.5221951063412313,0.6427534206015824,0.421448820111188
4,0.6866782638986241,0.49553938822849597,0.6635814973066986,0.46287929958454377
5,0.6845243573960224,0.499793904666932,0.6339986876362635,0.4369646515933992
6,0.6716621739469828,0.48206861845712373,0.6539771154378518,0.42321776812084577
7,0.6568886871243474,0.4863238445743837,0.6822556569126881,0.47028693562474244
8,0.6632776053581552,0.484672689682123,0.6729674943387971,0.4503785978631435
9,0.675024111673747,0.49148826551129127,0.6484507383919833,0.4319276081536611
10,0.6868211855927564,0.4973241080501896,0.6598249967847803,0.4458478221216174
11,0.6802928332589058,0.49115487813011804,0.6408834846997026,0.4171842575330656
12,0.6856494151336959,0.5040057376614152,0.6578154915036825,0.44401427916816805
13,0.6442054104715677,0.4665802207616867,0.5751065530101226,0.40463595306474703
14,0.6778281749899977,0.4993725240340674,0.5891339178120946,0.4270204427844364
15,0.6772766916151918,0.4856002819079891,0.6261713047982295,0.41408496460572125
16,0.6732725130560868,0.48195508319960995,0.6789518513600606,0.4176220899253832
17,0.6975856855284064,0.4996976653830756,0.7063481782053265,0.43401674627071535
18,0.6584438783749975,0.4752693365533587,0.6546462058017373,0.4391078674681834
19,0.6708929405460546,0.48192873891688365,0.6042315153155592,0.4323417132915527
20,0.6707868364398043,0.473555952302273,0.6485765179620298,0.4506649336491414
21,0.6867119656231133,0.5007096604229025,0.6812689854676061,0.458552178075778
22,0.6893081943608826,0.5038595649723442,0.6743497336639518,0.4729168372400657
23,0.680306349041711,0.4875456723997471,0.6153344476950343,0.4434565590116114
24,0.6844645176933392,0.4859900864238206,0.6480110863016456,0.4206636109717566
25,0.6571155446095528,0.47638458825146857,0.6881835149895154,0.4642350550752799
26,0.674164078056332,0.4952471739326929,0.6966069223993795,0.49201430633993326
27,0.6583198224890074,0.4831650072604541,0.6563063916333509,0.4624110238664179
28,0.687868588578947,0.5056441537073607,0.6943779911084115,0.4637715931356561
29,0.7047526492853369,0.5176331809688306,0.6732312908770636,0.431639342020447
30,0.6649313444686117,0.4899665347304666,0.6927041664102407,0.44535446084469404
31,0.6843563838158323,0.5166916822109429,0.6998224269779051,0.45489185773422525
32,0.6646932382325649,0.4818999367296053,0.6629480682504998,0.4377374677638153
33,0.6818755001902539,0.49540528119884053,0.6637341855935248,0.475860596971925
34,0.6835862903041017,0.5123192870896803,0.6748033041081205,0.465845257953832
35,0.6858003604973582,0.5105623210382016,0.681361594339233,0.4535874963398647
36,0.6643338662070001,0.48386426354915124,0.6743430320041857,0.49991337798583024
37,0.6752555302117405,0.4874128521294905,0.6546308967312627,0.4573589924104559
38,0.703316699788168,0.526866813631869,0.6722421727057761,0.47395226187604167
39,0.6689083011163254,0.4791560992909092,0.6639467279922788,0.4355331768088577
