epoch,train_dice,train_miou,val_dice,val_miou
1,0.7938038444507824,0.6505466755844185,0.8083855327928652,0.6678462044967486
2,0.8087564908937428,0.6758871509478848,0.8126021484074624,0.6791199545855481
3,0.8150469071060574,0.6808833240733683,0.8193030682937863,0.6833433139852167
4,0.8245916228626943,0.691927536409412,0.8189755758616621,0.689918578842794
1,0.8262518646401565,0.6897477117989901,0.8341286364856719,0.7030209732019699
2,0.8407629835558569,0.7171486024304603,0.8301692963559558,0.7028360970168623
3,0.8348849939975991,0.7071693299284152,0.8293591892822977,0.6988809023228038
4,0.8368608031240459,0.7098582096006352,0.8279063291771032,0.7034260301874893
5,0.8373083418846091,0.7125081450971613,0.836109427099121,0.7053099503713955
1,0.8393839044802079,0.7101146395436873,0.8380329616585889,0.7146336737123142
2,0.8480279328796054,0.7226213646186643,0.8374564606152167,0.7171753696946042
3,0.8459037115035506,0.7256867220768735,0.8382917583682667,0.7135168791086546
4,0.8402957618726511,0.7148144109496688,0.8320187133755927,0.7127131507521902
5,0.844316151930162,0.72269794788803,0.8394698123170463,0.7143663545001413
1,0.8374040440322461,0.7089704890527091,0.8388365185523295,0.7213923991832365
2,0.8460930950600589,0.7228162258998868,0.8392474887768402,0.7208019047724681
3,0.8450588492799851,0.7254586198248683,0.8363803907113896,0.7165118385900837
4,0.8395445502096466,0.7189989178004851,0.8367176715752895,0.7199527373870971
5,0.8449959794947214,0.7282078280492206,0.8426735677315724,0.7251701469655543
1,0.8400873010916489,0.7157649499571848,0.8482011951521609,0.7299528580819
2,0.8514731322462756,0.735584974336458,0.8379663197749379,0.7192265596838467
3,0.8490628362077843,0.7284453411655414,0.8380680493453605,0.7149748027711849
4,0.844776131695151,0.7223931588482826,0.8388968560980902,0.7214690803267414
5,0.8464593995030056,0.726819950212962,0.8458720931715517,0.7229305130258736
6,0.8507371966376298,0.7306224140296321,0.8429810127258546,0.7297997582097868
7,0.8485502296418476,0.7310456063020763,0.8439933615850317,0.7240146877303859
8,0.8464331959589586,0.7243447636289041,0.8495190591254586,0.7321056951394254
9,0.8528296181107479,0.736114687906024,0.8485296446861306,0.7294673524729456
10,0.8478379126569756,0.7289543716130117,0.8503300705668109,0.733325565330019
11,0.8400757223150064,0.7196469261285671,0.8419773979728956,0.7274029628918994
12,0.8525206256812642,0.7353632420198253,0.8449606933032261,0.727595961671347
13,0.8491000516163704,0.7302959796968975,0.8449476893267271,0.7293304195361276
14,0.8557242853499265,0.7352147215982976,0.8424997473159705,0.7249677507834179
15,0.8573363245323606,0.7369707182843095,0.8476913358976598,0.7274334565664484
16,0.8481269719646146,0.7303415162546354,0.8491361382791149,0.7280944714948545
17,0.8476447222893821,0.7273083075105042,0.8507884643611556,0.7307734796712027
18,0.843286353937819,0.7249581993875689,0.8455834511975582,0.7328057010897226
19,0.8524951930334794,0.7356570038099759,0.84892321748088,0.7340262213802476
20,0.8554491649814429,0.7335822855314366,0.8499081622462769,0.7269495828170597
21,0.8492012444047728,0.7282698790273039,0.8476766936481243,0.7320895076336176
22,0.8454688610640275,0.7224007108557327,0.8516553174170781,0.7366460344660737
23,0.86029244888942,0.7462532159548907,0.8470211381398592,0.7282967167878565
24,0.8570438437450728,0.7386812031918413,0.8492289311524801,0.7326111377029367
25,0.8479671959375348,0.7261862928437304,0.849672492256208,0.7265110967143351
26,0.8563571934032336,0.736407282693649,0.8453145099849331,0.7289730494891076
27,0.8526262088849195,0.7336823633849031,0.8443885932703699,0.7271493944022848
28,0.8579811105901266,0.7419870064662275,0.8473081078821152,0.7311260995908636
29,0.8652277872721951,0.7519135893078859,0.84241136249637,0.7261782757784716
30,0.8374191571419863,0.7111895507488339,0.8441217025499472,0.7202658760652847
31,0.8529036141866955,0.7407988264661372,0.8474487422269692,0.7320697519166204
32,0.8529901051623369,0.7393581622785076,0.8488630186921828,0.731791118654505
33,0.8449348166246314,0.7246266621296246,0.8396818977574572,0.726286675620177
34,0.8633917258161122,0.745878506103181,0.8463309282082397,0.726182136664484
35,0.8449401566381028,0.7206871278745114,0.8386131178265002,0.7221759798634086
36,0.8479376576823562,0.7238814375049201,0.8414081479486301,0.7223685361819174
37,0.843091207792233,0.7219924503123345,0.8468885771239423,0.7304420513582983
38,0.8531980916115443,0.7325165668475622,0.8495493449441629,0.7329439912816433
39,0.8503553262879161,0.7298303587139631,0.8506985158845046,0.7300037870336676
40,0.8425325286148818,0.7190602733278615,0.8477697272104463,0.7278409737090379
41,0.8448001617022799,0.7306250633131783,0.8541932312230194,0.7368472799296779
42,0.8559204315466208,0.7380923755254776,0.8489925627018119,0.7345070297542432
43,0.8480404963631841,0.7249552674142135,0.8471154121602442,0.7300195847159592
44,0.8556156051973959,0.736102709850157,0.8503662472303596,0.7315488116267822
45,0.8570928723706399,0.740539615715357,0.8473012932554616,0.7283671625670918
46,0.8559417874508505,0.7375493679472934,0.8520347591869757,0.728701053548853
47,0.8527912084182034,0.7341177944185416,0.8480575762265903,0.729140458859077
48,0.8474501967328317,0.7241248086965537,0.8484274651898981,0.7317415013653586
49,0.8459828997537914,0.7275417001150406,0.851616697117897,0.733537402576349
50,0.8501948263262857,0.7325314040765847,0.8511332410940287,0.7338308661667245
1,0.8534807426428623,0.7323287625311234,0.8537935064818045,0.7375458312968901
2,0.8643464436395782,0.7469190837999243,0.8493251430979295,0.7345864112549595
3,0.8564075497448508,0.7418148790386893,0.8512105452168544,0.7343906148709674
4,0.8475174382305554,0.7276477029730214,0.84372818712074,0.7311816950865908
5,0.8567239195090394,0.7418064599907463,0.8537218291495614,0.7326905665969199
6,0.8510746735606354,0.7314135418515539,0.8551570931489861,0.7385330992766117
7,0.8402319973025693,0.724939547046991,0.8507310900862982,0.7364724858534666
8,0.8525928909277274,0.7401186050711878,0.8495172827120764,0.7338355852014867
9,0.8537631862769434,0.7347637001435701,0.851586044782135,0.7365148524260751
10,0.8515744331748354,0.7316325952927263,0.8459923835007453,0.7309984281154189
11,0.8582338587960677,0.7411308123253599,0.8525232116727506,0.7382672237371084
12,0.8613180025741284,0.7508473821718451,0.8517008016350154,0.7387864073453636
13,0.8332079620741571,0.7124299860417305,0.8340657365962035,0.721125465156842
14,0.855076972954156,0.7414447987947039,0.8513772029321641,0.7365788689478633
15,0.8506425603571435,0.729848347202422,0.8522345650457612,0.7360409261912382
16,0.8616108876052182,0.7452620567870742,0.8535058178872268,0.7364668357513651
17,0.8641869399552005,0.7482188729530733,0.8477465471130948,0.7277673631560486
18,0.8600110961243298,0.7481505081710407,0.8451302415484346,0.7293499014488171
19,0.8560818131455997,0.7380520595630583,0.8442295690683908,0.726277967115895
20,0.8500223419003802,0.7259652934166851,0.8470832479321904,0.7336277485659974
21,0.8613201909620383,0.748336821632348,0.8466513211184137,0.7253895459832918
22,0.8586249459740489,0.7428301367130177,0.8405780308765923,0.7228292225202371
23,0.8565759445637804,0.7349434504648291,0.8512972779781408,0.7261475740877921
24,0.8511172082936286,0.7315805481535052,0.8455662408901722,0.7235963964983141
25,0.8437685412211295,0.7255447165160582,0.8455145466749897,0.7282859416450536
26,0.8474534888324806,0.7269180233015501,0.8468147834766686,0.7331762337147915
27,0.8605232156976883,0.7488013288389777,0.8531028823073871,0.7359141085412753
28,0.8481498565771799,0.7270460294689061,0.8525031813682914,0.730698594828012
29,0.8539065982004662,0.7325371355165371,0.8500005701232607,0.7276685090811661
30,0.8401601347206,0.7203402679251082,0.8499185219836427,0.7311261489225971
31,0.8523538199907817,0.7419843577713836,0.8513441979267847,0.7332814673826009
32,0.8417785567512068,0.7167519784340914,0.8553462285904162,0.7344387222959666
33,0.8491733773869422,0.7290960729935496,0.851976020940918,0.7359723528016396
34,0.8441608371199195,0.7269114482278354,0.8440956679614705,0.7310085660679029
35,0.8573364561132149,0.7418822541599994,0.8465694798744692,0.7242938182418501
36,0.8493798297589169,0.730334208915395,0.8494042653208289,0.7315284759561573
37,0.8535204932781694,0.7377993647300805,0.8526886807967998,0.731522025378804
38,0.8534200221008685,0.7381173247689178,0.8492135699446027,0.7296651690975124
39,0.8522134088652916,0.7365624362239355,0.8520002565253639,0.73387994116211
40,0.8475101334755462,0.7219637114985926,0.8468045257855551,0.7265404895973485
41,0.8581975192244249,0.7402486244079086,0.8446939695695118,0.7300132588358377
42,0.8543211619138025,0.7324871076709066,0.8529065244526268,0.7289263150514821
43,0.8526714700754727,0.7382138053455642,0.8489334695923296,0.7327488905670467
44,0.8509418197661792,0.7313313710558702,0.85008577821502,0.7302585825435308
45,0.8540699809006117,0.7352488146832779,0.8530370919596801,0.7346821571607448
46,0.8549928362779909,0.7388744074394165,0.851016049275838,0.7341474929002034
47,0.8547641885127638,0.7422279828240075,0.8462836788369541,0.727284157701217
48,0.8650280269565845,0.7540371337111536,0.851098184266171,0.7290824409780075
49,0.8500862359887129,0.7308687669112595,0.8513782080103005,0.7367531051848242
50,0.8472008685085102,0.7324214666875564,0.8520340605838376,0.7321036020802707
1,0.8447707708358709,0.7233506237490879,0.848848219582821,0.7340456001131882
2,0.8553606333875392,0.7381763674821247,0.8486701601225141,0.7324182943800019
3,0.8552121328043605,0.741283969493211,0.8453919091576546,0.7281893465119528
4,0.8478699374178094,0.7329025053203917,0.8451743820384721,0.7300696980748941
