epoch,train_dice,train_miou,val_dice,val_miou
1,0.7063954666777708,0.5344744209322091,0.783675754856353,0.6250826833946017
2,0.7846761854403972,0.6418792275322278,0.8014775182057693,0.655177518348823
3,0.7957252703857991,0.650345025198338,0.8087593627696427,0.6677857548306344
4,0.8043421127556406,0.6614699039891587,0.8102461324845103,0.6771457095392768
5,0.8040132177921124,0.6632155212178541,0.8265786192749832,0.6876564065816981
6,0.8230992518295425,0.6876209688703152,0.8233789751246943,0.698828216298315
7,0.8157240741928138,0.6807023111461619,0.8269936532350209,0.6969357792848706
8,0.8147303420275698,0.6752462771263602,0.8318235011990408,0.7022236945295679
9,0.8233905814647715,0.690308974173277,0.8307137106707402,0.6985788563726385
10,0.8241259363913772,0.6910336706557568,0.8251996772526586,0.6957391151788064
11,0.8169707075760102,0.6840701237312614,0.8157571762385577,0.6910254180490036
12,0.828597022327209,0.6969965496046981,0.8177679937315772,0.6924801529533626
13,0.826134834681427,0.6947267589546082,0.8206194945675521,0.6960688909618569
14,0.8297487314563728,0.6948704090354312,0.8154543205212454,0.6887260238538111
15,0.8356053520847458,0.7017784368204203,0.8304669448965176,0.7032532422587575
16,0.8301071858998459,0.7017661162932167,0.8350177456516137,0.7063724130412856
17,0.8245245787970332,0.6906316645718735,0.8298857183010419,0.6990155199642556
18,0.8200279258152136,0.6883686029816054,0.8195345678746201,0.6978081983011628
19,0.8327304077775599,0.7060383305397109,0.8316902254225694,0.7074316455357925
20,0.8382804863432368,0.7041922324237555,0.8324488363712231,0.7000400623938875
21,0.830066224478853,0.6983869694166134,0.8268776338717047,0.701065987867256
22,0.8280888432923716,0.6941997173799541,0.8324551995585034,0.7078060141501596
23,0.8420970549358507,0.7164941538886562,0.8288738358422465,0.7015461853646553
24,0.8396238916633177,0.7105098773307535,0.8319078960131296,0.7053250993331758
25,0.8314853130447533,0.6991608300051597,0.8282519452846099,0.6932042931329598
26,0.8393197319517388,0.7084532533233718,0.8257508510590591,0.7013483636390963
27,0.8348424095716207,0.7061312378867706,0.8256581932980368,0.7005154155194078
28,0.8429819311979937,0.7170072396452634,0.8296839180907568,0.705206059922882
29,0.8491007531232972,0.7240627213232431,0.8215765656597762,0.6963420255469914
30,0.8252119766391531,0.6912924263443221,0.82515732622967,0.6928808116405659
31,0.834223108171878,0.711339844928066,0.8260079107703105,0.7017974532600967
32,0.8345994465554041,0.709749298063317,0.8296649045958344,0.7021331405928337
33,0.8283686634467932,0.6991995088743845,0.8157336601996297,0.6948495124704075
34,0.8457348057070542,0.717234112156147,0.8238891233590176,0.6961791107006214
35,0.8283483032024213,0.6940445862774998,0.8127665104165969,0.686760283530724
36,0.8379214034922001,0.7057449830627334,0.8259498524690315,0.6978158419661741
37,0.833816680621888,0.7060344551108055,0.8328852918836664,0.7073651000964246
38,0.8355445053343391,0.7044619361010737,0.8289911648559037,0.7008382197183773
39,0.8330524282301998,0.7025687126872291,0.8306174034292408,0.6992104408555422
40,0.8310312658232657,0.6982929494196148,0.8301418239783497,0.7002059835521436
41,0.8301780900001104,0.7082992951427348,0.8374640488909608,0.7096727593178147
42,0.8420675870101212,0.7151945701958331,0.8373537598300566,0.7148346144696858
43,0.8331318222750819,0.7002820288061109,0.8292473017019028,0.70431329866535
44,0.8400157295470556,0.7113123717344246,0.8375747435299379,0.7121845738725683
